"i.e. shipping, conditions, revocation","i.e. shipping, conditions, revocation"
"IBAN","IBAN"
"If you want to add additional StoreViews (i.e. for multiple languages), please do so before submitting this form.","If you want to add additional StoreViews (i.e. for multiple languages), please do so before submitting this form."
"If your desired locale is missing, it is not supported yet by Blugento Localizer.","If your desired locale is missing, it is not supported yet by Blugento Localizer."
"If your desired locale is missing, please check if it installed.","If your desired locale is missing, please check if it installed."
"Imprint","Imprint"
"Incl. %s Tax","Incl. %s Tax"
"incl. <a href=""%s"">Shipping Cost</a>","incl. <a href=""%s"">Shipping Cost</a>"
"Incl. Tax","Incl. Tax"
"Invoice Payment","Invoice Payment"
"Ip anonymization","Ip anonymization"
"Language Package for CMS Pages/Blocks/Agreements","Language Package for CMS Pages/Blocks/Agreements"
"Language Package for Email Templates","Language Package for Email Templates"
"MagentoConnect","MagentoConnect"
"New","New"
"Newsletter Subscribers Status History","Newsletter Subscribers Status History"
"No Block","No Block"
"No Page","No Page"
"No specification Layout file is set on the default theme","No specification Layout file is set on the default theme"
"No tax","No tax"
"Nowhere","Nowhere"
"Old","Old"
"On checkout (Magento Default)","On checkout (Magento Default)"
"On customer registration (or on checkout, if customer not registered before)","On customer registration (or on checkout, if customer not registered before)"
"On customer registration and on checkout","On customer registration and on checkout"
"Owner","Owner"
"Please choose the requested setups:","Please choose the requested setups:"
"Popular Payment Methods","Popular Payment Methods"
"Popular Payment Methods in Germany","Popular Payment Methods in Germany"
"Recommended Extensions","Recommended Extensions"
"Reference for business rules (physician, physician...)","Reference for business rules (physician, physician...)"
"Register court","Register court"
"Register number","Register number"
"relevant for Austrian shops","relevant for Austrian shops"
"Replace with a link to the ""Shipping costs"" CMS page","Replace with a link to the ""Shipping costs"" CMS page"
"Require Confirmation on Customer Registration and/or Checkout","Require Confirmation on Customer Registration and/or Checkout"
"Responsible according to § 5 TMG","Responsible according to § 5 TMG"
"Responsible for content","Responsible for content"
"Responsible for content address","Responsible for content address"
"Responsible in the interests of the press law","Responsible in the interests of the press law"
"Revocation Product Type (for extra checkout agreements)","Revocation Product Type (for extra checkout agreements)"
"Run Blugento Localizer","Run Blugento Localizer"
"Select Locale","Select Locale"
"Service","Service"
"Shareholdings","Shareholdings"
"Shipping Costs","Shipping Costs"
"Shipping from","Shipping from"
"Shipping from Germany","Shipping from Germany"
"Shipping Weight %s","Shipping Weight %s"
"Show ""incl. Shipping Cost"" instead of ""excl. Shipping Cost""","Show ""incl. Shipping Cost"" instead of ""excl. Shipping Cost"""
"Skip installation","Skip installation"
"Street","Street"
"Supplementary Information for Telephone","Supplementary Information for Telephone"
"SWIFT","SWIFT"
"Tax number","Tax number"
"Tax Settings","Tax Settings"
"Telephone","Telephone"
"This setting is base for the tax rate setup!","This setting is base for the tax rate setup!"
"Unit for Product Weight","Unit for Product Weight"
"Update Customer Tax Classes","Update Customer Tax Classes"
"Update Product Tax Classes","Update Product Tax Classes"
"Update System Config Settings","Update System Config Settings"
"Use Default Setting","Use Default Setting"
"VAT-ID","VAT-ID"
"Visible in Checkout","Visible in Checkout"
"Web","Web"
"Will only be displayed if at least one product of the selected type is in cart","Will only be displayed if at least one product of the selected type is in cart"
"Zip","Zip"
"cms_page_shipping","shipping"
